eng,fr,id,llm alignment result,group
"The day of his and Lydia's departure soon came, and Mrs. Bennet was forced to submit to a separation, which, as her husband by no means entered into her scheme of their all going to Newcastle, was likely to continue at least a twelvemonth.",Le jour du depart des deux epoux arriva bientot et Mistriss Bennet fut obligee de se soumettre a une separation qui devoit durer au moins un an. Mr. Bennet ne vouloit en aucune facon entendre parler du projet qu'elle avoit forme d'aller a New-Castle.,"[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"""Oh! my dear Lydia,"" she cried, ""when shall we meet again?""",-- Oh ma chere Lydie s'ecrioit-elle ! quand nous reverrons-nous ?,"[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"""Oh, lord! I don't know. Not these two or three years perhaps.""",-- Oh ma chere mere ! pas de deux ou trois ans peut-etre.,"[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"""Write to me very often, my dear.""",-- Ecrivez moi tres-souvent ma chere.,"[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"""As often as I can. But you know married women have never much time for writing. My sisters may write to me. They will have nothing else to do.""","-- Aussi souvent que je pourrois ; mais vous savez maman que les femmes mariees n'ont pas beaucoup de tems pour la correspondance ! Mes soeurs pourront m'ecrire, elles qui n'ont rien de mieux a faire.","[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"Mr. Wickham's adieus were much more affectionate than his wife's. He smiled, looked handsome, and said many pretty things.","Les adieux de Mr. ~~~ Wikam furent beaucoup plus affectueux que ceux de sa femme, son air attendri le faisoit paroitre encore plus beau qu'a l'ordinaire, et il dit des choses charmantes en partant.","[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
"""He is as fine a fellow,"" said Mr. Bennet, as soon as they were out of the house, ""as ever I saw. He simpers, and smirks, and makes love to us all. I am prodigiously proud of him.'","-- C'est le plus joli garcon que j'aie jamais vu, dit Mr. ~~~ Bennet des qu'il fut parti. Il sourit, badine, nous caresse tous ! Je suis extremement fier de lui !'","[4134, 4136, 4138, 4139, 4141, 4143, 4146, 4161]",aligned,303
The loss of her daughter made Mrs. Bennet very dull for several days.,Le depart de Lydie rendit Mistriss Bennet tres-triste pendant plusieurs jours.,"[4163, 4172]",aligned,304
"""I often think,"" said she, ""that there is nothing so bad as parting with one's friends. One seems so forlorn without them.""","Je pense souvent, disoit-elle, qu'il n'y a rien de plus triste que les separations.","[4163, 4172]",aligned,304
"""This is the consequence you see, Madam, of marrying a daughter,"" said Elizabeth. ""It must make you better satisfied that your other four are single.""","C'est une consequence naturelle ; du plaisir de marier ses filles, Madame, lui repondit Elisabeth, et cela doit vous consoler d'en avoir quatre celibataires.","[4163, 4172]",aligned,304
"""It is no such thing. Lydia does not leave me because she is married; but only because her husband's regiment happens to be so far off.","Ce n'est point cela ; Lydie ne m'a point quittee parce qu'elle est mariee, mais parce que le regiment de son mari se trouve eloigne de nous ;","[4163, 4172]",aligned,304
"If that had been nearer, she would not have gone so soon.""",elle ne seroit point partie s'il avoit ete pres d'ici.,"[4163, 4172]",aligned,304
"But the spiritless condition which this event threw her into, was shortly relieved, and her mind opened again to the agitation of hope, by an article of news, which then began to be in circulation.","Mais l'espece de decouragement, dans lequel l'avoit jete cet evenement fut tres-vite passe, et son coeur se r'ouvrit a l'esperance.","[4163, 4172]",aligned,304
"The housekeeper at Netherfield had received orders to prepare for the arrival of her master, who was coming down in a day or two, to shoot there for several weeks.","La nouvelle circuloit, que le concierge de Netherfield avoit recu l'ordre de tout preparer pour le retour de son maitre, qui devoit arriver sous peu pour profiter de la saison de la chasse.","[4163, 4172]",aligned,304
"Mrs. Bennet was quite in the fidgets. She looked at Jane, and smiled, and shook her head by turns.","Mistriss Bennet, etoit dans une agitation extreme, elle regardoit Jane qui sourioit et secouoit la tete.","[4163, 4172]",aligned,304
"""Well, well, and so Mr. Bingley is coming down, sister,"" (for Mrs. Philips first brought her the news.)","Eh bien donc, Mr. Bingley va arriver, ma soeur ! (car Mistriss Phillips avoit ete la premiere a lui apporter ces bonnes nouvelles).","[4163, 4172]",aligned,304
"""And so, is it quite certain he is coming?""",'Vous croyez donc qu'il est bien sur qu'il va arriver ?',"[4178, 4199, 4203, 4204, 4206]",aligned,305
"""You may depend on it,"" replied the other, ""for Mrs. Nicholls was in Meryton last night; I saw her passing by, and went out myself on purpose to know the truth of it; and she told me that it was certain true.""","'Vous pouvez compter la dessus, repliqua Mistriss Phillips, car Mistriss Nicholls etoit hier au soir a Meryton ; je la vis passer et je sortis dans l'intention d'aller moi-meme lui demander ce qui en etoit ; elle me confirma la nouvelle, et me dit qu'il arriveroit lundi au plus tard et tres-probablement mercredi ;'","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""He comes down on Thursday at the latest, very likely on Wednesday.""","'elle me dit aussi qu'elle etoit venue faire de grandes emplettes, et qu'elle avoit achete trois paires de canards tous prets a etre tues.'","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""She was going to the butcher's, she told me, on purpose to order in some meat on Wednesday, and she has got three couple of ducks, just fit to be killed.""",(No direct equivalent in text),"[4178, 4199, 4203, 4204, 4206]",not aligned,305
"Miss Bennet had not been able to hear of his coming, without changing colour.","Miss Bennet n'avoit pu apprendre la nouvelle du retour de Mr. Bingley a Netherfield, sans emotion.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"It was many months since she had mentioned his name to Elizabeth; but now, as soon as they were alone together, she said, ""I saw you look at me to-day, Lizzy, when my aunt told us of the present report; and I know I appeared distressed. But don't imagine it was from any silly cause. I was only confused for the moment, because I felt that I _should_ be looked at. I do assure you, that the news does not affect me either with pleasure or pain.""","Il y avoit bien des mois qu'elle n'avoit pas prononce son nom a Elisabeth, cependant des qu'elles furent seules elle lui dit. -- Lizzy, j'ai vu que vous me regardiez pendant que ma tante repetoit le bruit qui court, et je crains d'avoir eu l'air un peu trouble ; mais ne croyez cependant pas que cette nouvelle me cause ni peine ni plaisir ; j'ai rougi dans ce moment parce que j'ai vu qu'on me regardoit.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""I am glad of one thing, that he comes alone; because we shall see the less of him. Not that I am afraid of _myself_, but I dread other people's remarks.""","Je suis bien aise qu'il vienne seul, parce qu'alors nous le verrons beaucoup moins ; ce n'est pas que je me craigne moi-meme, mais je redoute les observations des autres.","[4178, 4199, 4203, 4204, 4206]",aligned,305
Elizabeth did not know what to make of it.,Elisabeth ne savoit que penser ;,"[4178, 4199, 4203, 4204, 4206]",aligned,305
"Had she not seen him in Derbyshire, she might have supposed him capable of coming there, with no other view than what was acknowledged; but she still thought him partial to Jane, and she wavered as to the greater probability of his coming there _with_ his friend's permission, or being bold enough to come without it.","si elle n'avoit pas vu Mr. Bingley pendant qu'elle etoit a Lambton, elle auroit pu croire comme les autres, qu'il ne venoit a Netherfield que pour jouir du plaisir de la chasse ; mais il lui avoit paru encore fort attache a Jane ; elle flottoit, entre l'idee qu'il venoit avec la permission de Mr. Darcy, et celle que peut-etre il etoit assez hardi pour ne pas l'avoir demandee.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""Yet it is hard,"" she sometimes thought, ""that this poor man cannot come to a house, which he has legally hired, without raising all this speculation! I _will_ leave him to himself.""","-- Il est cependant cruel, pensoit-elle quelquefois, que ce pauvre homme ne puisse venir chez lui, sans le consentement de ses amis ou de ses soeurs.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"In spite of what her sister declared, and really believed to be her feelings, in the expectation of his arrival, Elizabeth could easily perceive that her spirits were affected by it. They were more disturbed, more unequal, than she had often seen them.","Malgre les protestations de Jane, Elisabeth voyoit bien qu'elle n'etoit pas aussi indifferente qu'elle vouloit le paroitre : elle etoit plus distraite, et son humeur etoit moins egale qu'a l'ordinaire.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"The subject which had been so warmly canvassed between their parents, about a twelvemonth ago, was now brought forward again.","Alors le sujet qui avoit ete si vivement debattu, un an auparavant entre leurs parens, fut de nouveau remis sur le tapis.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""As soon as ever Mr. Bingley comes, my dear,"" said Mrs. Bennet, ""you will wait on him of course.""","'Vous irez surement voir Mr. Bingley aussitot qu'il sera arrive, disoit Mistriss Bennet.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""No, no. You forced me into visiting him last year, and promised if I went to see him, he should marry one of my daughters. But it ended in nothing, and I will not be sent on a fool's errand again.""","-- Non certainement, vous m'avez force a y aller l'annee derniere en me promettant que si j'y allois il epouseroit une de mes filles ; il ne l'a pas fait, et cette annee, je n'irai surement pas.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"His wife represented to him how absolutely necessary such an attention would be from all the neighbouring gentlemen, on his returning to Netherfield.",Sa femme lui representa que cette visite a Netherfield etoit absolument de rigueur.,"[4178, 4199, 4203, 4204, 4206]",aligned,305
"""'Tis an etiquette I despise,"" said he. ""If he wants our society, let him seek it. He knows where we live. I will not spend _my_ hours in running after my neighbours every time they go away, and come back again.""","-- C'est une etiquette que je meprise, repondit-il, s'il a besoin de notre societe, il n'a qu'a venir vous voir ; il sait ou nous demeurons, je ne veux pas perdre mon tems a courir apres mes voisins, chaque fois qu'ils vont et qu'ils viennent.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""Well, all I know is, that it will be abominably rude if you do not wait on him. But, however, that shan't prevent my asking him to dine here, I am determined. We must have Mrs. Long and the Gouldings soon. That will make thirteen with ourselves, so there will be just room at table for him.""","-- Eh bien, ce sera horriblement malhonnete si vous n'y allez pas. Mais cela ne m'empechera pas de l'inviter a diner, j'y suis tres-decidee. Nous aurons bientot Miss Long et les Goulding, cela fera treize en nous comptant ; il y aura justement place pour lui a table.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"Consoled by this resolution, she was the better able to bear her husband's incivility; though it was very mortifying to know that her neighbours might all see Mr. Bingley in consequence of it, before _they_ did.","Cette resolution lui fit mieux prendre son parti de l'impolitesse de son mari ; quoiqu'il fut tres-mortifiant de penser, que tous leurs voisins iroient faire visite a Mr. Bingley et qu'elles seroient les dernieres a le voir.","[4178, 4199, 4203, 4204, 4206]",aligned,305
"As the day of his arrival drew near, ""I begin to be sorry that he comes at all,"" said Jane to her sister. ""It would be nothing; I could see him with perfect indifference, but I can hardly bear to hear it thus perpetually talked of. My mother means well; but she does not know, no one can know how much I suffer from what she says.'","~~~ Le jour de son arrivee approchoit. Jane dit a sa soeur : -- Je suis tres-fachee qu'il revienne, je pourrois bien le voir avec une indifference parfaite, mais je ne puis supporter d'en entendre parler sans cesse ; ma mere ne sait pas le mal qu'elle me fait !'","[4178, 4199, 4203, 4204, 4206]",aligned,305
"""I wish I could say any thing to comfort you,"" replied Elizabeth; ""but it is wholly out of my power.","'-- Je voudrois vous dire quelque chose qui put vous donner du courage, dit Elisabeth, mais cela m'est impossible,","[4208, 4214]",aligned,306
"You must feel it; and the usual satisfaction of preaching patience to a sufferer is denied me, because you have always so much.""",et je ne saurois pas meme vous precher la patience ; vous en avez toujours tant !,"[4208, 4214]",aligned,306
Mr. Bingley arrived.,"Mr. Bingley arriva,","[4208, 4214]",aligned,306
"Mrs. Bennet, through the assistance of servants, contrived to have the earliest tidings of it, that the period of anxiety and fretfulness on her side, might be as long as it could.","et Mistriss Bennet chercha a en avoir des nouvelles par tous ceux qui pouvoient l'avoir vu, elle comptoit deja les jours qui devoient s'ecouler avant qu'elle put decemment lui envoyer une invitation, car elle n'esperoit point le voir avant ce moment-la.","[4208, 4214]",aligned,306
She counted the days that must intervene before their invitation could be sent; hopeless of seeing him before.,(No direct equivalent in text),"[4208, 4214]",not aligned,306
"But on the third morning after his arrival in Hertfordshire, she saw him from her dressing-room window, enter the paddock, and ride towards the house.",Quelle ne fut pas sa surprise lorsque le troisieme jour elle le vit depuis sa fenetre entrer dans l'avenue au galop.,"[4208, 4214]",aligned,306
Her daughters were eagerly called to partake of her joy.,Elle appela ses filles avec transport pour leur faire partager sa joie.,"[4208, 4214]",aligned,306
Jane resolutely kept her place at the table;,Jane ne voulut decidement pas quitter sa place.,"[4208, 4214]",aligned,306
"but Elizabeth, to satisfy her mother, went to the window--she looked,--she saw Mr. Darcy with him, and sat down again by her sister.","Elisabeth pour satisfaire sa mere courut a la fenetre, mais voyant Mr. ~~~ Darcy avec lui, elle se rassit a cote de sa soeur.","[4208, 4214]",aligned,306
"""Some acquaintance or other, my dear, I suppose; I am sure I do not know.""","'-- Quelqu'une de ses connoissances, je suppose. Je ne le connois pas.'","[4216, 4219]",aligned,307
"""La!"" replied Kitty, ""it looks just like that man that used to be with him before. Mr. what's his name. ~~~ That tall, proud man.""","'-- Ah, reprit Kitty, il ressemble beaucoup a ce Monsieur qui etoit toujours avec lui l'annee derniere ; quel est son nom ! ce Monsieur... qui est si grand et si fier ?'","[4216, 4219]",aligned,307
Mr. Darcy!--and so it does I vow.,Mr. Darcy ? Ce sera lui je parie !,"[4221, 4225, 4230]",aligned,308
"Well, any friend of Mr. Bingley's will always be welcome here to be sure; but else I must say that I hate the very sight of him.""","Enfin, tous les amis de Mr. Bingley seront bien recus ici.","[4221, 4225, 4230]",aligned,308
Jane looked at Elizabeth with surprise and concern.,"Jane regarda Elisabeth avec surprise et inquietude,","[4221, 4225, 4230]",aligned,308
"She knew but little of their meeting in Derbyshire, and therefore felt for the awkwardness which must attend her sister, in seeing him almost for the first time after receiving his explanatory letter.","n'etant pas instruite de leur rencontre dans le Derbyshire, elle sentoit l'embarras que devoit eprouver sa soeur, en le revoyant pour la premiere fois depuis le moment ou il lui avoit remis la lettre qui contenoit sa justification.","[4221, 4225, 4230]",aligned,308
Both sisters were uncomfortable enough.,"Les deux soeurs, etoient confuses,","[4221, 4225, 4230]",aligned,308
"Each felt for the other, and of course for themselves;",chacune sentoit sa propre situation et celle de sa soeur.,"[4221, 4225, 4230]",aligned,308
"and their mother talked on, of her dislike of Mr. Darcy, and her resolution to be civil to him only as Mr. Bingley's friend, without being heard by either of them.","Leur mere continuoit a parler de son aversion pour Mr. Darcy, et de ce qu'elle ne vouloit etre polie avec lui que parce qu'il etoit un des amis de Mr. Bingley.","[4221, 4225, 4230]",aligned,308
"But Elizabeth had sources of uneasiness which could not be suspected by Jane, to whom she had never yet had courage to shew Mrs. Gardiner's letter, or to relate her own change of sentiment towards him.",(No direct equivalent in text),"[4221, 4225, 4230]",not aligned,308
"To Jane, he could be only a man whose proposals she had refused, and whose merit she had undervalued;","Mr. Darcy n'etoit encore aux yeux de Jane, qu'un homme dont sa soeur avoit refuse la main, et n'avoit pas apprecie le merite ;","[4221, 4225, 4230]",aligned,308
"but to her own more extensive information, he was the person, to whom the whole family were indebted for the first of benefits, and whom she regarded herself with an interest, if not quite so tender, at least as reasonable and just, as what Jane felt for Bingley.","tandis que pour Elisabeth c'etoit un homme auquel sa famille devoit le premier des bienfaits, l'honneur de Lydie ; et pour lequel, elle avoit un sentiment de reconnoissance et d'estime qui ressembloit bien a de l'amour.","[4221, 4225, 4230]",aligned,308
"The colour which had been driven from her face, returned for half a minute with an additional glow, and a smile of delight added lustre to her eyes, as she thought for that space of time, that his affection and wishes must still be unshaken.","La paleur qui avoit couvert sa figure au premier moment, fit place au plus bel incarnat, et un sourire de satisfaction donna encore plus d'eclat a ses yeux, lorsqu'elle pensa que peut-etre la tendresse de Mr. Darcy n'auroit point ete diminuee par le laps du tems, et par tous les evenemens qui s'etoient passes depuis qu'elle ne l'avoit vu.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
But she would not be secure.,(No direct equivalent in text),"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",not aligned,309
"""Let me first see how he behaves,"" said she; ""it will then be early enough for expectation.""",(No direct equivalent in text),"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",not aligned,309
"She sat intently at work, striving to be composed, and without daring to lift up her eyes, till anxious curiosity carried them to the face of her sister, as the servant was approaching the door.","Elle s'efforcoit de paroitre calme, et osoit a peine lever les yeux ; une inquiete curiosite les lui fit cependant tourner vers sa soeur, au moment ou le domestique ouvrit la porte.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Jane looked a little paler than usual, but more sedate than Elizabeth had expected.","Jane etoit un peu plus pale qu'a l'ordinaire, mais plus tranquille qu'Elisabeth ne s'y etoit attendue.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"On the gentlemen's appearing, her colour increased; yet she received them with tolerable ease, and with a propriety of behaviour equally free from any symptom of resentment, or any unnecessary complaisance.","Lorsque ces Messieurs entrerent, elle rougit un peu, elle les recut cependant sans embarras, et son abord n'etoit ni trop reserve ni trop prevenant.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Elizabeth said as little to either as civility would allow, and sat down again to her work, with an eagerness which it did not often command.","Elisabeth etoit moins a son aise, elle parla aussi peu a l'un et a l'autre que la plus stricte politesse pouvoit le lui permettre ; elle s'etoit remise a son ouvrage avec une assiduite qui ne lui etoit point ordinaire.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
She had ventured only one glance at Darcy.,elle n'avoit ose jeter qu'un regard a la derobee sur Mr. Darcy.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"He looked serious as usual; and she thought, more as he had been used to look in Hertfordshire, than as she had seen him at Pemberley.","il avoit l'air serieux, et elle pensoit qu'il ressembloit davantage a ce qu'il s'etoit montre dans le Hertfordshire qu'a ce qu'il etoit a Pemberley.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"But, perhaps he could not in her mother's presence be what he was before her uncle and aunt.",peut-etre ne pouvoit-il pas etre en presence de sa mere ce qu'il etoit avec son oncle et sa tante.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"It was a painful, but not an improbable, conjecture.","c'etoit une conjecture penible, mais qui n'etoit pas denuee de probabilite.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Bingley, she had likewise seen for an instant, and in that short period saw him looking both pleased and embarrassed.","Bingley avoit l'air content, quoique un peu embarrasse.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"He was received by Mrs. Bennet with a degree of civility, which made her two daughters ashamed, especially when contrasted with the cold and ceremonious politeness of her curtsey and address to his friend.","Mistriss Bennet le recut avec un tel exces de politesse, que ses deux filles en rougirent, et cet accueil ressortit encore plus, par le contraste de la froide reverence qu'elle fit a Mr. Darcy.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Elizabeth particularly, who knew that her mother owed to the latter the preservation of her favourite daughter from irremediable infamy, was hurt and distressed to a most painful degree by a distinction so ill applied.","Une distinction si mal appliquee, choqua et affligea extremement Elisabeth.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Darcy, after enquiring of her how Mr. and Mrs. Gardiner did, a question which she could not answer without confusion, said scarcely any thing.","Darcy apres lui avoir demande des nouvelles de Mr. et de Mistriss Gardiner, question a laquelle elle ne put repondre sans un leger embarras, parla fort peu.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
He was not seated by her; perhaps that was the reason of his silence; but it had not been so in Derbyshire.,"il n'etoit pas assis aupres d'elle, peut-etre etoit-ce la la cause de son silence ; mais helas, il n'en etoit pas ainsi en Derbyshire !","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"There he had talked to her friends, when he could not to herself.",au moins il parloit a ses amis quand il ne pouvoit l'entretenir elle-meme.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"But now several minutes elapsed, without bringing the sound of his voice; and when occasionally, unable to resist the impulse of curiosity, she raised her eyes to his face, she as often found him looking at Jane, as at herself, and frequently on no object but the ground.",Elle voyoit clairement qu'il etoit plus pensif et qu'il avoit moins de desir de plaire que la derniere fois qu'ils s'etoient vus.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"More thoughtfulness, and less anxiety to please than when they last met, were plainly expressed.",(No direct equivalent in text),"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",not aligned,309
"She was disappointed, and angry with herself for being so.","elle en etoit tres-affligee, et s'en vouloit a elle-meme d'eprouver ce sentiment.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""Could I expect it to be otherwise!"" said she. ""Yet why did he come?""","Pouvois-je m'attendre a ce qu'il se conduisit autrement, pensoit-elle, mais alors pourquoi est-il venu ?","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
She was in no humour for conversation with any one but himself; and to him she had hardly courage to speak.,"Elle auroit voulu lui parler, lui demander des nouvelles de sa soeur, mais elle n'en avoit pas la force.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"She enquired after his sister, but could do no more.",(No direct equivalent in text),"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",not aligned,309
"""It is a long time, Mr. Bingley, since you went away,"" said Mrs. Bennet.","-- Il y a long-temps, Mr. Bingley, que vous avez quitte ce pays, dit Mistriss Bennet.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
He readily agreed to it.,Il en tomba d'accord tout de suite.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""I began to be afraid you would never come back again. People _did_ say, you meant to quit the place entirely at Michaelmas; but, however, I hope it is not true.""","-- Je commencois a craindre que vous ne revinssiez plus, ajouta-t-elle ; on disoit meme que vous rendiez la maison a Noel ? mais j'espere que cela n'est pas.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""A great many changes have happened in the neighbourhood, since you went away.""","Il y a beaucoup de changement dans la societe, depuis que vous avez quitte Netherfield.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""Miss Lucas is married and settled. And one of my own daughters.""",Miss Lucas s'est mariee ainsi qu'une de mes filles.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""I suppose you have heard of it; indeed, you must have seen it in the papers.""",je suppose que vous devez l'avoir entendu dire ; vous pouvez l'avoir lu dans les papiers.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""It was in the Times and the Courier, I know; though it was not put in as it ought to be.""","Je sais que c'etoit dans le times, et dans le courier, quoiqu'on ne l'ait pas mis precisement comme on le devoit.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""It was only said, 'Lately, George Wickham, Esq. to Miss Lydia Bennet,' without there being a syllable said of her father, or the place where she lived, or any thing.""","Il y avoit seulement : dernierement George Wikam Esq., a Lydie Bennet.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""It was my brother Gardiner's drawing up too, and I wonder how he came to make such an awkward business of it.""","C'etoit de la composition de Mr. Gardiner, et je ne comprends pas comment il a pu faire une chose pareille.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""Did you see it?""",l'avez vous vu ?,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Bingley replied that he did, and made his congratulations.",Bingley repondit affirmativement et fit ses complimens de felicitations.,"[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Elizabeth dared not lift up her eyes. How Mr. Darcy looked, therefore, she could not tell.","Elisabeth couverte de confusion, n'osoit pas lever les yeux et ne pouvoit voir la contenance de Monsieur Darcy.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""It is a delightful thing, to be sure, to have a daughter well married,"" continued her mother, ""but at the same time, Mr. Bingley, it is very hard to have her taken such a way from me.""","-- Il est sur continua Mistriss Bennet que c'est une chose delicieuse, que d'avoir une fille bien mariee, mais aussi, Mr. Bingley, il est fort cruel d'en etre separee.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""They are gone down to Newcastle, a place quite northward, it seems, and there they are to stay, I do not know how long.""","Ils sont partis pour New-castle, c'est un endroit tout-a-fait au nord, je crois, et ils doivent y rester, je ne sais combien de tems.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""His regiment is there; for I suppose you have heard of his leaving the ----shire, and of his being gone into the regulars.""","le regiment de Mr. Wikam y est, car je suppose que vous savez qu'il a quitte le regiment de milice de et qu'il est entre dans les troupes reglees.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""Thank Heaven! he has _some_ friends, though perhaps not so many as he deserves.""","Dieu soit loue, il a quelques amis, quoique pas autant qu'il le meriteroit.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"Elizabeth, who knew this to be levelled at Mr. Darcy, was in such misery of shame, that she could hardly keep her seat.","Elisabeth qui savoit que ces mots etoient diriges contre Mr. Darcy, etoit tellement accablee de honte, qu'elle pouvoit a peine respirer.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"It drew from her, however, the exertion of speaking, which nothing else had so effectually done before; and she asked Bingley, whether he meant to make any stay in the country at present.","cependant le vif desir d'empecher sa mere de continuer, lui donna la force de rompre enfin le silence, qu'elle avoit garde jusqu'alors ; elle demanda a Bingley s'il avoit l'intention de passer quelques jours a Netherfield ?","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"A few weeks, he believed.","Quelques semaines, repondit-il.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
"""When you have killed all your own birds, Mr. Bingley,"" said her mother, ""I beg you will come here, and shoot as many as you please, on Mr. Bennet's manor. I am sure he will be vastly happy to oblige you, and will save all the best of the covies for you.""","-- Quand vous aurez tue tout le gibier qu'il y a chez vous, Monsieur Bingley, dit Mistriss Bennet, je vous prie de venir ici et de chasser tant qu'il vous plaira sur les proprietes de Mr. ~~~ Bennet. Je suis sure qu'il sera fort heureux de vous obliger, et qu'il gardera les meilleures couvees pour vous.","[4232, 4234, 4235, 4240, 4258, 4268, 4269, 4271, 4273, 4278, 4279, 4281]",aligned,309
