eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,fr_text,fr_startByte,fr_endByte
booknlp,COREF,78,herself,143125,143132,4,809,12,M_3290,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","['elle-même', 'se', ""s'""]","[('se', 154825, 154827)]",se,154808,154810
booknlp,COREF,78,she,143155,143158,4,809,12,M_3291,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['elle'],"[('elle', 154768, 154772), ('elle', 154835, 154839), ('elle', 154979, 154983)]",elle,,
booknlp,COREF,78,she,143164,143167,4,809,12,M_3292,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['elle'],"[('elle', 154763, 154767), ('elle', 154852, 154856), ('elle', 154979, 154983)]",elle,,
exp,exp_name,the queen,the Queen,143393,143402,20,809,12,M_3293,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['la reine'],"[('la Reine', 155240, 155247)]",la Reine,155217,155225
exp,exp_name,the baby,the baby,143470,143478,41,809,12,M_3294,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['le bebe'],"[('bébé', 155370, 155374)]",bébé,,
exp,exp_name,the gryphon,the Gryphon,143494,143505,13,809,12,M_3295,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['le Griffon'],"[('le Griffon', 155376, 155385)]",le Griffon,,
booknlp,COREF,78,she,143553,143556,4,809,12,M_3296,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['elle'],"[('elle', 154768, 154772), ('elle', 154836, 154840), ('elle', 154979, 154983)]",elle,,
exp,exp_name,the mock turtle,the Mock Turtle,143681,143696,17,809,12,M_3297,"So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.","C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.",1611,aligned,154752,155536,143074,143710,"C'est ainsi qu'elle demeura assise, les yeux fermes, et se croyant presque dans le Pays des Merveilles, bien qu'elle sut qu'elle n'avait qu'a rouvrir les yeux pour que tout fut change en une triste realite : les herbes ne bruiraient plus alors que sous le souffle du vent, et l'eau de la mare ne murmurerait plus qu'au balancement des roseaux ; le bruit des tasses deviendrait le tintement des clochettes au cou des moutons, et elle reconnaitrait les cris aigus de la Reine dans la voix percante du petit berger ; l'eternuement du bebe, le cri du Griffon et tous les autres bruits etranges ne seraient plus, elle le savait bien, que les clameurs confuses d'une cour de ferme, tandis que le beuglement des bestiaux dans le lointain remplacerait les lourds sanglots de la Fausse-Tortue.","So she sat on, with closed eyes, and half believed herself in Wonderland, though she knew she had but to open them again, and all would change to dull reality--the grass would be only rustling in the wind, and the pool rippling to the waving of the reeds--the rattling teacups would change to tinkling sheep-bells, and the Queen's shrill cries to the voice of the shepherd boy--and the sneeze of the baby, the shriek of the Gryphon, and all the other queer noises, would change (she knew) to the confused clamour of the busy farm-yard--while the lowing of the cattle in the distance would take the place of the Mock Turtle's heavy sobs.",['la fausse tortue'],"[('la Fausse-Tortue', 155484, 155499)]",la Fausse-Tortue,,
booknlp,COREF,78,she,143720,143723,4,810,12,M_3298,"Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.",1612,aligned,155538,156118,143712,144267,"Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.","Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.",['elle'],"[('elle', 155538, 155542), ('elle', 155620, 155624), ('elle', 155716, 155720)]",elle,,
booknlp,COREF,78,herself,143736,143743,4,810,12,M_3299,"Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.",1612,aligned,155538,156118,143712,144267,"Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.","Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","['elle-même', 'se', ""s'""]","[('elle', 155548, 155551), ('elle', 155624, 155627)]",elle,,
exp,exp_name,time,time,143800,143804,22,810,12,M_3300,"Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.",1612,aligned,155538,156118,143712,144267,"Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.","Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.",['temps'],"[None, None, None]",,155955,155960
booknlp,COREF,78,herself,143809,143816,4,810,12,M_3301,"Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.",1612,aligned,155538,156118,143712,144267,"Enfin elle se representa cette meme petite soeur, dans l'avenir, devenue elle aussi une grande personne ; elle se la representa conservant, jusque dans l'age mur, le coeur simple et aimant de son enfance, et reunissant autour d'elle d'autres petits enfants dont elle ferait briller les yeux vifs et curieux au recit de bien des aventures etranges, et peut-etre meme en leur contant le songe du Pays des Merveilles du temps jadis : elle la voyait partager leurs petits chagrins et trouver plaisir a leurs innocentes joies, se rappelant sa propre enfance et les heureux jours d'ete.","Lastly, she pictured to herself how this same little sister of hers would, in the after-time, be herself a grown woman; and how she would keep, through all her riper years, the simple and loving heart of her childhood: and how she would gather about her other little children, and make _their_ eyes bright and eager with many a strange tale, perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows, and find a pleasure in all their simple joys, remembering her own child-life, and the happy summer days.","['elle-même', 'se', ""s'""]","[('elle', 155548, 155551), ('elle', 155701, 155704)]",elle,,
