eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,fr_text,fr_startByte,fr_endByte
booknlp,COREF,78,her,142364,142367,4,807,12,M_3277,"But her sister sat still just as she left her, leaning her head on her hand, watching the setting sun, and thinking of little Alice and all her wonderful Adventures, till she too began dreaming after a fashion, and this was her dream:-- First, she dreamed of little Alice herself, and once again the tiny hands were clasped upon her knee, and the bright eager eyes were looking up into hers--she could hear the very tones of her voice, and see that queer little toss of her head to keep back the wandering hair that _would_ always get into her eyes--and still as she listened, or seemed to listen, the whole place around her became alive with the strange creatures of her little sister's dream.","Mais sa soeur demeura assise tranquillement, tout comme elle l'avait laissee, la tete appuyee sur la main, contemplant le coucher du soleil et pensant a la petite Alice et a ses merveilleuses aventures ; si bien qu'elle aussi se mit a rever, en quelque sorte ; et voici son reve : -- D'abord elle reva de la petite Alice personnellement : -- les petites mains de l'enfant etaient encore jointes sur ses genoux, et ses yeux vifs et brillants plongeaient leur regard dans les siens.",1605,aligned,153185,153665,141742,142437,"Mais sa soeur demeura assise tranquillement, tout comme elle l'avait laissee, la tete appuyee sur la main, contemplant le coucher du soleil et pensant a la petite Alice et a ses merveilleuses aventures ; si bien qu'elle aussi se mit a rever, en quelque sorte ; et voici son reve : --
D'abord elle reva de la petite Alice personnellement : -- les petites mains de l'enfant etaient encore jointes sur ses genoux, et ses yeux vifs et brillants plongeaient leur regard dans les siens.","But her sister sat still just as she left her, leaning her head on her hand, watching the setting sun, and thinking of little Alice and all her wonderful Adventures, till she too began dreaming after a fashion, and this was her dream:--

First, she dreamed of little Alice herself, and once again the tiny hands were clasped upon her knee, and the bright eager eyes were looking up into hers--she could hear the very tones of her voice, and see that queer little toss of her head to keep back the wandering hair that _would_ always get into her eyes--and still as she listened, or seemed to listen, the whole place around her became alive with the strange creatures of her little sister's dream.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 153189, 153191), ('la', 153213, 153215), ('ses', 153292, 153294)]",,,
booknlp,COREF,78,her,142411,142414,4,807,12,M_3278,"But her sister sat still just as she left her, leaning her head on her hand, watching the setting sun, and thinking of little Alice and all her wonderful Adventures, till she too began dreaming after a fashion, and this was her dream:-- First, she dreamed of little Alice herself, and once again the tiny hands were clasped upon her knee, and the bright eager eyes were looking up into hers--she could hear the very tones of her voice, and see that queer little toss of her head to keep back the wandering hair that _would_ always get into her eyes--and still as she listened, or seemed to listen, the whole place around her became alive with the strange creatures of her little sister's dream.","Mais sa soeur demeura assise tranquillement, tout comme elle l'avait laissee, la tete appuyee sur la main, contemplant le coucher du soleil et pensant a la petite Alice et a ses merveilleuses aventures ; si bien qu'elle aussi se mit a rever, en quelque sorte ; et voici son reve : -- D'abord elle reva de la petite Alice personnellement : -- les petites mains de l'enfant etaient encore jointes sur ses genoux, et ses yeux vifs et brillants plongeaient leur regard dans les siens.",1605,aligned,153185,153665,141742,142437,"Mais sa soeur demeura assise tranquillement, tout comme elle l'avait laissee, la tete appuyee sur la main, contemplant le coucher du soleil et pensant a la petite Alice et a ses merveilleuses aventures ; si bien qu'elle aussi se mit a rever, en quelque sorte ; et voici son reve : --
D'abord elle reva de la petite Alice personnellement : -- les petites mains de l'enfant etaient encore jointes sur ses genoux, et ses yeux vifs et brillants plongeaient leur regard dans les siens.","But her sister sat still just as she left her, leaning her head on her hand, watching the setting sun, and thinking of little Alice and all her wonderful Adventures, till she too began dreaming after a fashion, and this was her dream:--

First, she dreamed of little Alice herself, and once again the tiny hands were clasped upon her knee, and the bright eager eyes were looking up into hers--she could hear the very tones of her voice, and see that queer little toss of her head to keep back the wandering hair that _would_ always get into her eyes--and still as she listened, or seemed to listen, the whole place around her became alive with the strange creatures of her little sister's dream.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 153189, 153191), ('ses', 153341, 153344), ('ses', 153362, 153365)]",,,
booknlp,COREF,78,her,142465,142468,4,808,12,M_3279,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('ses', 153864, 153866), ('ses', 153995, 153997)]",,,
exp,exp_name,the white rabbit,the White Rabbit,142477,142493,21,808,12,M_3280,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['le lapin blanc'],"[('Lapin Blanc', 153913, 153923)]",Lapin Blanc,153913,153923
booknlp,COREF,78,she,142575,142578,4,808,12,M_3281,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['elle'],"[('elle', 154489, 154493), ('elle', 154605, 154609)]",,,
exp,exp_name,march hare,March Hare,142623,142633,3,808,12,M_3282,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['Lievre de mars'],"[('Lievre', 154081, 154086)]",Lievre,154081,154086
exp,exp_name,the queen,the Queen,142706,142715,20,808,12,M_3283,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['la reine'],"[('la reine', 154293, 154301)]",la reine,154293,154301
booknlp,COREF,843,her,142729,142732,20,808,12,M_3284,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('ses', 153882, 153884), ('ses', 154048, 154050)]",,,
exp,exp_name,pig,pig,142780,142783,41,808,12,M_3285,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['cochon'],"[None, None, None]",,,
exp,exp_name,the duchess,the Duchess,142805,142816,11,808,12,M_3286,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['la duchesse'],"[('Duchess', 154135, 154142)]",Duchess,154135,154142
exp,exp_name,the gryphon,the Gryphon,142892,142903,13,808,12,M_3287,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['le Griffon'],"[('le Gryphon', 154334, 154343)]",le Gryphon,154334,154343
booknlp,COREF,64,the miserable Mock Turtle,143046,143071,17,808,12,M_3288,"The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.","Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. ~~~ Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.",1610,aligned,153666,154344,142439,143072,"Elle entendait jusqu'au son de sa voix ; elle voyait ce singulier petit mouvement de tete par lequel elle rejetait en arriere les cheveux vagabonds qui sans cesse lui revenaient dans les yeux ; et, comme elle ecoutait ou paraissait ecouter, tout s'anima autour d'elle et se peupla des etranges creatures du reve de sa jeune soeur. Les longues herbes bruissaient a ses pieds sous les pas precipites du Lapin Blanc ; la Souris effrayee faisait clapoter l'eau en traversant la mare voisine ; elle entendait le bruit des tasses, tandis que le Lievre et ses amis prenaient leur repas qui ne finissait jamais, et la voix percante de la Reine envoyant a la mort ses malheureux invites.","The long grass rustled at her feet as the White Rabbit hurried by--the frightened Mouse splashed his way through the neighbouring pool--she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal, and the shrill voice of the Queen ordering off her unfortunate guests to execution--once more the pig-baby was sneezing on the Duchess's knee, while plates and dishes crashed around it--once more the shriek of the Gryphon, the squeaking of the Lizard's slate-pencil, and the choking of the suppressed guinea-pigs, filled the air, mixed up with the distant sobs of the miserable Mock Turtle.",['la miserable fausse tortue'],"[None, None, None]",,,
