eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
booknlp,COREF,180,he,6103,6105,8,16,1,M_66,"In Moscow too, I remembered, he had blown a great many bubbles.","Hautain avec tout le monde, il parlait finances et politique russes et ne se laissait contredire que par le general, qui le faisait d'ailleurs avec une sorte de deference.",20,aligned,5155,5326,6074,6137,"Hautain avec tout le monde, il parlait finances et politique russes et ne se laissait contredire que par le general, qui le faisait d'ailleurs avec une sorte de deference.
","In Moscow too, I remembered, he had blown a
great many bubbles. ",['il'],"[('il', 5183, 5185)]","(('il', 5183, 5185),)",il,5183,5185
pdnc,qID,Q5-0,General,6530,6537,16,17,1,M_72,"Even before luncheon was half finished I had asked myself the old, eternal question: ""_Why_ do I continue to dance attendance upon the General, instead of having left him and his family long ago?""","Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ?",46,aligned,5380,5544,6395,6590,"Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ? ","Even before luncheon was
half finished I had asked myself the old, eternal question: ""_Why_ do I
continue to dance attendance upon the General, instead of having left
him and his family long ago?""",['General'],"[('General', 5493, 5500)]","(('General', 5493, 5500),)",General,5493,5500
pdnc,qID,Q5-0,him,6562,6565,16,17,1,M_73,"Even before luncheon was half finished I had asked myself the old, eternal question: ""_Why_ do I continue to dance attendance upon the General, instead of having left him and his family long ago?""","Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ?",46,aligned,5380,5544,6395,6590,"Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ? ","Even before luncheon was
half finished I had asked myself the old, eternal question: ""_Why_ do I
continue to dance attendance upon the General, instead of having left
him and his family long ago?""",['lui'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q5-0,his,6570,6573,16,17,1,M_74,"Even before luncheon was half finished I had asked myself the old, eternal question: ""_Why_ do I continue to dance attendance upon the General, instead of having left him and his family long ago?""","Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ?",46,aligned,5380,5544,6395,6590,"Des avant le milieu du diner, je me posai ma question ordinaire : << Pourquoi me trainer encore a la suite de ce general et ne l'avoir pas depuis longtemps quitte ? ","Even before luncheon was
half finished I had asked myself the old, eternal question: ""_Why_ do I
continue to dance attendance upon the General, instead of having left
him and his family long ago?""","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,polina alexandrovna,Polina Alexandrovna,6629,6648,12,17,1,M_75,"Every now and then I would glance at Polina Alexandrovna, but she paid me no attention;",>> Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi.,69,aligned,5548,5635,6592,6679,Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi. ,"Every now and then I would glance at
Polina Alexandrovna, but she paid me no attention; ",['Polina Alexandrovna'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,she,6654,6657,12,17,1,M_76,"Every now and then I would glance at Polina Alexandrovna, but she paid me no attention;",>> Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi.,69,aligned,5548,5635,6592,6679,Je regardai Paulina Alexandrovna ; mais elle ne faisait pas la moindre attention a moi. ,"Every now and then I would glance at
Polina Alexandrovna, but she paid me no attention; ",['elle'],"[('elle', 5588, 5592)]","(('elle', 5588, 5592),)",elle,5588,5592
exp,exp_name,the general,the general,6843,6854,16,18,1,M_77,"First of all I suddenly, and for no reason whatever, plunged loudly and gratuitously into the general conversation.",De but en blanc je me melai a la conversation ;,71,aligned,5691,5738,6753,6868,De but en blanc je me melai a la conversation ; ,"First of all I suddenly, and for no reason whatever, plunged loudly and
gratuitously into the general conversation. ",['le general'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the frenchman,the Frenchman,6918,6931,8,18,1,M_78,Above everything I wanted to pick a quarrel with the Frenchman;,j'avais la demangeaison de chercher querelle au petit Francais.,72,aligned,5739,5802,6869,6932,j'avais la demangeaison de chercher querelle au petit Francais. ,"Above everything I wanted
to pick a quarrel with the Frenchman; ",['le Francais'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the general,the General,6972,6983,16,18,1,M_79,"and, with that end in view I turned to the General, and exclaimed in an overbearing sort of way indeed, I think that I actually interrupted him that that summer it had been almost impossible for a Russian to dine anywhere at tables d h te.","Je m'adressai au general et, tout a coup, lui coupant la parole, je lui fis observer que les Russes ne savent pas diner a une table d'hote.",73,aligned,5803,5942,6933,7172,"Je m'adressai au general et, tout a coup, lui coupant la parole, je lui fis observer que les Russes ne savent pas diner a une table d'hote. ","and, with that end in view I
turned to the General, and exclaimed in an overbearing sort of
way indeed, I think that I actually interrupted him that that summer it
had been almost impossible for a Russian to dine anywhere at tables
d h te. ",['le general'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,him,7073,7076,16,18,1,M_80,"and, with that end in view I turned to the General, and exclaimed in an overbearing sort of way indeed, I think that I actually interrupted him that that summer it had been almost impossible for a Russian to dine anywhere at tables d h te.","Je m'adressai au general et, tout a coup, lui coupant la parole, je lui fis observer que les Russes ne savent pas diner a une table d'hote.",73,aligned,5803,5942,6933,7172,"Je m'adressai au general et, tout a coup, lui coupant la parole, je lui fis observer que les Russes ne savent pas diner a une table d'hote. ","and, with that end in view I
turned to the General, and exclaimed in an overbearing sort of
way indeed, I think that I actually interrupted him that that summer it
had been almost impossible for a Russian to dine anywhere at tables
d h te. ",['lui'],"[('lui', 5845, 5848), ('lui', 5871, 5874)]","(('lui', 5845, 5848), ('lui', 5871, 5874))",,,
exp,exp_name,the general,The General,7173,7184,16,18,1,M_81,The General bent upon me a glance of astonishment.,Le general me regarda avec etonnement.,74,aligned,5943,5981,7173,7223,"Le general me regarda avec etonnement.
","The General bent upon me a glance of astonishment.
",['Le general'],"[('Le general', 5943, 5953)]","(('Le general', 5943, 5953),)",Le general,5943,5953
exp,exp_name,a man,a man,7236,7241,2,19,1,M_82,"""If one is a man of self-respect,"" I went on, ""one risks abuse by so doing, and is forced to put up with insults of every kind.","-- Par exemple, dis-je, un homme considerable ne manque pas dans ces occasions de s'attirer une affaire.",75,aligned,5983,6087,7226,7352,"-- Par exemple, dis-je, un homme considerable ne manque pas dans ces occasions de s'attirer une affaire. ","If one is a man of self-respect,"" I went on, ""one risks abuse by so
doing, and is forced to put up with insults of every kind. ",['un homme'],"[('un homme', 6007, 6015)]","(('un homme', 6007, 6015),)",un homme,6007,6015
exp,exp_name,the general,The General,7595,7606,16,20,1,M_83,"The General eyed me doubtfully, for he did not know whether to be angry or merely to feel surprised that I should so far forget myself.","Le general me regardait toujours avec etonnement, ne sachant s'il devait se facher.",78,aligned,6295,6378,7595,7730,"Le general me regardait toujours avec etonnement, ne sachant s'il devait se facher.
","The General eyed me doubtfully, for he did not
know whether to be angry or merely to feel surprised that I should so
far forget myself.
",['Le general'],"[('Le general', 6295, 6305)]","(('Le general', 6295, 6305),)",Le general,6295,6305
booknlp,COREF,150,he,7631,7633,16,20,1,M_84,"The General eyed me doubtfully, for he did not know whether to be angry or merely to feel surprised that I should so far forget myself.","Le general me regardait toujours avec etonnement, ne sachant s'il devait se facher.",78,aligned,6295,6378,7595,7730,"Le general me regardait toujours avec etonnement, ne sachant s'il devait se facher.
","The General eyed me doubtfully, for he did not
know whether to be angry or merely to feel surprised that I should so
far forget myself.
",['il'],"[('il', 6358, 6360)]","(('il', 6358, 6360),)",il,6358,6360
exp,exp_name,the frenchman,the Frenchman,7792,7805,8,21,1,M_85,"""Of course, one always learns _something everywhere_,"" said the Frenchman in a careless, contemptuous sort of tone.","-- Cela signifie qu'on vous aura donne une lecon quelque part, dit le petit Francais avec un nonchalant mepris.",79,aligned,6380,6491,7733,7847,"-- Cela signifie qu'on vous aura donne une lecon quelque part, dit le petit Francais avec un nonchalant mepris.
","Of course, one always learns _something everywhere_,"" said the
Frenchman in a careless, contemptuous sort of tone.
",['le Francais'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,monsignor,Monsignor,8102,8111,25,22,1,M_86,"They did so as soon as I told them the story of how once I threatened to spit into Monsignor s coffee.""",-- Cracher ! s'exclama le general avec un etonnement plein d'importance.,82,aligned,6744,6816,8019,8121,"-- Cracher ! s'exclama le general avec un etonnement plein d'importance.
","They did so as soon as I told them the
story of how once I threatened to spit into Monsignor s coffee.""",['Monteur'],"[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the general,the General,8143,8154,16,23,1,M_87,"""To spit into it?"" the General inquired with grave disapproval in his tone, and a stare, of astonishment, while the Frenchman looked at me unbelievingly.",~~~ Le petit Francais me jeta un regard mefiant.,83,aligned,6816,6862,8125,8277,"

Le petit Francais me jeta un regard mefiant.
","To spit into it?"" the General inquired with grave disapproval in his
tone, and a stare, of astonishment, while the Frenchman looked at me
unbelievingly.
",['le general'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,150,his,8190,8193,16,23,1,M_88,"""To spit into it?"" the General inquired with grave disapproval in his tone, and a stare, of astonishment, while the Frenchman looked at me unbelievingly.",~~~ Le petit Francais me jeta un regard mefiant.,83,aligned,6816,6862,8125,8277,"

Le petit Francais me jeta un regard mefiant.
","To spit into it?"" the General inquired with grave disapproval in his
tone, and a stare, of astonishment, while the Frenchman looked at me
unbelievingly.
","['son', 'sa', 'ses', 'le sien']","[(None, None, None)]","((None, None, None),)",,,
exp,exp_name,the frenchman,the Frenchman,8236,8249,8,23,1,M_89,"""To spit into it?"" the General inquired with grave disapproval in his tone, and a stare, of astonishment, while the Frenchman looked at me unbelievingly.",~~~ Le petit Francais me jeta un regard mefiant.,83,aligned,6816,6862,8125,8277,"

Le petit Francais me jeta un regard mefiant.
","To spit into it?"" the General inquired with grave disapproval in his
tone, and a stare, of astonishment, while the Frenchman looked at me
unbelievingly.
",['le Francais'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q10-1,You,8302,8305,16,24,1,M_90,"""You must know that, on one occasion, when, for two days, I had felt certain that at any moment I might have to depart for Rome on business, I repaired to the Embassy of the Holy See in Paris, to have my passport visaed.","Comme j'etais convaincu que, deux jours apres, je serais oblige d'aller a Rome pour nos affaires, je m'etais rendu a l'ambassade du Saint-Pere pour faire viser mon passeport.",85,aligned,6893,7067,8302,8521,"Comme j'etais convaincu que, deux jours apres, je serais oblige d'aller a Rome pour nos affaires, je m'etais rendu a l'ambassade du Saint-Pere pour faire viser mon passeport. ","You must know that, on one occasion, when, for
two days, I had felt certain that at any moment I might have to depart
for Rome on business, I repaired to the Embassy of the Holy See in
Paris, to have my passport visaed. ",['Toi'],"[(None, None, None)]","((None, None, None),)",,,
