eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
pdnc,qID,Q655-0,you,258956,258959,0,759,20,M_2853,"After a very short search, you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection, and on opening it, a door will immediately appear which door, being only secured by massy bars and a padlock, you will, after a few efforts, succeed in opening and, with your lamp in your hand, will pass through it into a small vaulted room.""","Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.",1599,aligned,292134,292411,258929,259302,"Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.
","After a very short search, you will discover a
division in the tapestry so artfully constructed as to defy the
minutest inspection, and on opening it, a door will immediately
appear which door, being only secured by massy bars and a padlock, you
will, after a few efforts, succeed in opening and, with your lamp in
your hand, will pass through it into a small vaulted room.""","['tu', 'vous']","[('vous', 292134, 292138), ('vous', 292170, 292174), ('vous', 292266, 292270), ('vous', 292343, 292347), ('vous', 292370, 292374)]","(('vous', 292134, 292138), ('vous', 292170, 292174), ('vous', 292266, 292270), ('vous', 292343, 292347), ('vous', 292370, 292374))",vous,292134.0,292138.0
pdnc,qID,Q655-0,you,259171,259174,0,759,20,M_2854,"After a very short search, you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection, and on opening it, a door will immediately appear which door, being only secured by massy bars and a padlock, you will, after a few efforts, succeed in opening and, with your lamp in your hand, will pass through it into a small vaulted room.""","Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.",1599,aligned,292134,292411,258929,259302,"Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.
","After a very short search, you will discover a
division in the tapestry so artfully constructed as to defy the
minutest inspection, and on opening it, a door will immediately
appear which door, being only secured by massy bars and a padlock, you
will, after a few efforts, succeed in opening and, with your lamp in
your hand, will pass through it into a small vaulted room.""","['tu', 'vous']","[('vous', 292134, 292138), ('vous', 292170, 292174), ('vous', 292266, 292270), ('vous', 292343, 292347), ('vous', 292370, 292374)]","(('vous', 292134, 292138), ('vous', 292170, 292174), ('vous', 292266, 292270), ('vous', 292343, 292347), ('vous', 292370, 292374))",vous,292134.0,292138.0
pdnc,qID,Q655-0,your ,259231,259236,0,759,20,M_2855,"After a very short search, you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection, and on opening it, a door will immediately appear which door, being only secured by massy bars and a padlock, you will, after a few efforts, succeed in opening and, with your lamp in your hand, will pass through it into a small vaulted room.""","Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.",1599,aligned,292134,292411,258929,259302,"Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.
","After a very short search, you will discover a
division in the tapestry so artfully constructed as to defy the
minutest inspection, and on opening it, a door will immediately
appear which door, being only secured by massy bars and a padlock, you
will, after a few efforts, succeed in opening and, with your lamp in
your hand, will pass through it into a small vaulted room.""",['ton'],"[(None, None, None)]","((None, None, None),)",votre,292320.0,292325.0
pdnc,qID,Q655-0,your,259244,259248,0,759,20,M_2856,"After a very short search, you will discover a division in the tapestry so artfully constructed as to defy the minutest inspection, and on opening it, a door will immediately appear which door, being only secured by massy bars and a padlock, you will, after a few efforts, succeed in opening and, with your lamp in your hand, will pass through it into a small vaulted room.""","Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.",1599,aligned,292134,292411,258929,259302,"Vous soulevez ce pan de tapisserie, vous trouvez qu'il cache une porte fermee par une grosse barre de fer, arretee par un cadenas ; vous parvenez a l'ouvrir sans beaucoup d'efforts, et, votre lampe a la main, vous suivez un passage qui vous conduit a une petite chambre voutee.
","After a very short search, you will discover a
division in the tapestry so artfully constructed as to defy the
minutest inspection, and on opening it, a door will immediately
appear which door, being only secured by massy bars and a padlock, you
will, after a few efforts, succeed in opening and, with your lamp in
your hand, will pass through it into a small vaulted room.""","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 292320, 292325)]","(('votre', 292320, 292325),)",votre,292320.0,292325.0
pdnc,qID,Q657-0,you,259408,259411,0,761,20,M_2857,"Not when Dorothy has given you to understand that there is a secret subterraneous communication between your apartment and the chapel of St. Anthony, scarcely two miles off?","'Dorothee ne vous a-t-elle pas fait entendre qu'il y a un souterrain secret qui communique de votre appartement a la chapelle de saint Anthony, a peine a deux milles de la ?",1621,aligned,292472,292644,259381,259554,"Dorothee ne vous a-t-elle pas fait entendre qu'il y a un souterrain secret qui communique de votre appartement a la chapelle de saint Anthony, a peine a deux milles de la ? ","Not when Dorothy has given you to understand that there is a
secret subterraneous communication between your apartment and the
chapel of St. Anthony, scarcely two miles off? ","['tu', 'vous']","[('vous', 292484, 292488)]","(('vous', 292484, 292488),)",vous,292484.0,292488.0
booknlp,COREF,98,your,259485,259489,4,761,20,M_2858,"Not when Dorothy has given you to understand that there is a secret subterraneous communication between your apartment and the chapel of St. Anthony, scarcely two miles off?","'Dorothee ne vous a-t-elle pas fait entendre qu'il y a un souterrain secret qui communique de votre appartement a la chapelle de saint Anthony, a peine a deux milles de la ?",1621,aligned,292472,292644,259381,259554,"Dorothee ne vous a-t-elle pas fait entendre qu'il y a un souterrain secret qui communique de votre appartement a la chapelle de saint Anthony, a peine a deux milles de la ? ","Not when Dorothy has given you to understand that there is a
secret subterraneous communication between your apartment and the
chapel of St. Anthony, scarcely two miles off? ","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 292565, 292570)]","(('votre', 292565, 292570),)",votre,292565.0,292570.0
pdnc,qID,Q657-0,you,259561,259564,0,761,20,M_2859,Could you shrink from so simple an adventure?,Voulez-vous reculer pour une chose aussi simple ?,1602,aligned,292645,292694,259555,259600,Voulez-vous reculer pour une chose aussi simple ? ,"Could you shrink from so
simple an adventure? ","['tu', 'vous']","[('vous', 292652, 292656)]","(('vous', 292652, 292656),)",vous,292652.0,292656.0
pdnc,qID,Q657-0,you,259609,259612,0,761,20,M_2860,"No, no, you will proceed into this small vaulted room, and through this into several others, without perceiving anything very remarkable in either.","Non, non ; vous avancez, vous entrez dans cette petite chambre voutee ; de celle-ci vous passez successivement dans plusieurs autres ou vous ne trouvez rien de remarquable.",1603,aligned,292695,292867,259601,259748,"Non, non ; vous avancez, vous entrez dans cette petite chambre voutee ; de celle-ci vous passez successivement dans plusieurs autres ou vous ne trouvez rien de remarquable. ","No, no, you will proceed into this small vaulted
room, and through this into several others, without perceiving anything
very remarkable in either. ","['tu', 'vous']","[('vous', 292706, 292710), ('vous', 292720, 292724), ('vous', 292779, 292783), ('vous', 292831, 292835)]","(('vous', 292706, 292710), ('vous', 292720, 292724), ('vous', 292779, 292783), ('vous', 292831, 292835))",vous,292706.0,292710.0
pdnc,qID,Q657-0,your ,259941,259946,0,761,20,M_2861,"In one perhaps there may be a dagger, in another a few drops of blood, and in a third the remains of some instrument of torture; but there being nothing in all this out of the common way, and your lamp being nearly exhausted, you will return towards your own apartment.","Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires. Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement.",1604,aligned,292868,293193,259749,260018,"Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires.

Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement. ","In one perhaps there may be a dagger, in
another a few drops of blood, and in a third the remains of some
instrument of torture; but there being nothing in all this out of the
common way, and your lamp being nearly exhausted, you will return
towards your own apartment. ",['ton'],"[(None, None, None)]","((None, None, None),)",votre,293083.0,293088.0
pdnc,qID,Q657-0,you,259975,259978,0,761,20,M_2862,"In one perhaps there may be a dagger, in another a few drops of blood, and in a third the remains of some instrument of torture; but there being nothing in all this out of the common way, and your lamp being nearly exhausted, you will return towards your own apartment.","Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires. Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement.",1604,aligned,292868,293193,259749,260018,"Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires.

Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement. ","In one perhaps there may be a dagger, in
another a few drops of blood, and in a third the remains of some
instrument of torture; but there being nothing in all this out of the
common way, and your lamp being nearly exhausted, you will return
towards your own apartment. ","['tu', 'vous']","[('vous', 293059, 293063), ('vous', 293099, 293103), ('vous', 293150, 293154)]","(('vous', 293059, 293063), ('vous', 293099, 293103), ('vous', 293150, 293154))",il,293147.0,293149.0
pdnc,qID,Q657-0,your,259999,260003,0,761,20,M_2863,"In one perhaps there may be a dagger, in another a few drops of blood, and in a third the remains of some instrument of torture; but there being nothing in all this out of the common way, and your lamp being nearly exhausted, you will return towards your own apartment.","Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires. Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement.",1604,aligned,292868,293193,259749,260018,"Cependant dans l'une il y aura peut-etre un poignard, dans l'autre quelques gouttes de sang, dans une troisieme quelques armes inconnues, choses qui ne sont pas precisement extraordinaires.

Vous jetez les yeux sur votre lampe que vous voyez prete a s'eteindre faute d'aliment ; il vous faut retourner dans votre appartement. ","In one perhaps there may be a dagger, in
another a few drops of blood, and in a third the remains of some
instrument of torture; but there being nothing in all this out of the
common way, and your lamp being nearly exhausted, you will return
towards your own apartment. ","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 293083, 293088), ('votre', 293175, 293180)]","(('votre', 293083, 293088), ('votre', 293175, 293180))",votre,293083.0,293088.0
pdnc,qID,Q657-0,your ,260073,260078,0,761,20,M_2864,"In repassing through the small vaulted room, however, your eyes will be attracted towards a large, old-fashioned cabinet of ebony and gold, which, though narrowly examining the furniture before, you had passed unnoticed.","Vous repassez par toutes les chambres, vous arrivez a la petite salle voutee. C'est la qu'un tres-ancien et tres-grand coffre d'ebene garni en or vient frapper votre vue, a laquelle il avait echappe lors de votre premier passage, et malgre l'examen que vous aviez fait.",1605,aligned,293194,293463,260019,260239,"Vous repassez par toutes les chambres, vous arrivez a la petite salle voutee. C'est la qu'un tres-ancien et tres-grand coffre d'ebene garni en or vient frapper votre vue, a laquelle il avait echappe lors de votre premier passage, et malgre l'examen que vous aviez fait. ","In repassing through the small vaulted
room, however, your eyes will be attracted towards a large,
old-fashioned cabinet of ebony and gold, which, though narrowly
examining the furniture before, you had passed unnoticed. ",['ton'],"[(None, None, None)]","((None, None, None),)",votre,293354.0,293359.0
pdnc,qID,Q657-0,you,260214,260217,0,761,20,M_2865,"In repassing through the small vaulted room, however, your eyes will be attracted towards a large, old-fashioned cabinet of ebony and gold, which, though narrowly examining the furniture before, you had passed unnoticed.","Vous repassez par toutes les chambres, vous arrivez a la petite salle voutee. C'est la qu'un tres-ancien et tres-grand coffre d'ebene garni en or vient frapper votre vue, a laquelle il avait echappe lors de votre premier passage, et malgre l'examen que vous aviez fait.",1605,aligned,293194,293463,260019,260239,"Vous repassez par toutes les chambres, vous arrivez a la petite salle voutee. C'est la qu'un tres-ancien et tres-grand coffre d'ebene garni en or vient frapper votre vue, a laquelle il avait echappe lors de votre premier passage, et malgre l'examen que vous aviez fait. ","In repassing through the small vaulted
room, however, your eyes will be attracted towards a large,
old-fashioned cabinet of ebony and gold, which, though narrowly
examining the furniture before, you had passed unnoticed. ","['tu', 'vous']","[('vous', 293194, 293198), ('vous', 293233, 293237), ('vous', 293447, 293451)]","(('vous', 293194, 293198), ('vous', 293233, 293237), ('vous', 293447, 293451))",vous,293194.0,293198.0
pdnc,qID,Q657-0,you,260282,260285,0,761,20,M_2866,"Impelled by an irresistible presentiment, you will eagerly advance to it, unlock its folding doors, and search into every drawer but for some time without discovering anything of importance perhaps nothing but a considerable hoard of diamonds.","Excitee, poussee par un irresistible pressentiment, vous approchez, vous examinez, vous ouvrez et finissez par examiner chacun des tiroirs, dans lesquels vous ne trouvez rien, ou seulement peut-etre quelques diamans.",1606,aligned,293464,293680,260240,260483,"Excitee, poussee par un irresistible pressentiment, vous approchez, vous examinez, vous ouvrez et finissez par examiner chacun des tiroirs, dans lesquels vous ne trouvez rien, ou seulement peut-etre quelques diamans. ","Impelled by
an irresistible presentiment, you will eagerly advance to it, unlock
its folding doors, and search into every drawer but for some time
without discovering anything of importance perhaps nothing but a
considerable hoard of diamonds. ","['tu', 'vous']","[('vous', 293516, 293520), ('vous', 293532, 293536), ('vous', 293547, 293551), ('vous', 293618, 293622)]","(('vous', 293516, 293520), ('vous', 293532, 293536), ('vous', 293547, 293551), ('vous', 293618, 293622))",vous,293516.0,293520.0
pdnc,qID,Q657-0,you,260586,260589,0,761,20,M_2867,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['tu', 'vous']","[('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235)]","(('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235))",vous,293899.0,293903.0
pdnc,qID,Q657-0,you,260637,260640,0,761,20,M_2868,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['tu', 'vous']","[('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235)]","(('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235))",vous,293707.0,293711.0
booknlp,COREF,98,your,260680,260684,4,761,20,M_2869,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 293955, 293960), ('votre', 294209, 294214), ('vos', 293691, 293694)]","(('votre', 293955, 293960), ('votre', 294209, 294214), ('vos', 293691, 293694))",votre,293955.0,293960.0
pdnc,qID,Q657-0,you,260716,260719,0,761,20,M_2870,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['tu', 'vous']","[('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235)]","(('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235))",vous,293707.0,293711.0
pdnc,qID,Q657-0,your,260848,260852,0,761,20,M_2871,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['ton', 'ta', 'tes', 'votre', 'vos']","[('votre', 293955, 293960), ('votre', 294209, 294214), ('vos', 293691, 293694)]","(('votre', 293955, 293960), ('votre', 294209, 294214), ('vos', 293691, 293694))",votre,293955.0,293960.0
pdnc,qID,Q657-0,you,260901,260904,0,761,20,M_2872,"At last, however, by touching a secret spring, an inner compartment will open a roll of paper appears you seize it it contains many sheets of manuscript you hasten with the precious treasure into your own chamber, but scarcely have you been able to decipher Oh! Thou whomsoever thou mayst be, into whose hands these memoirs of the wretched Matilda may fall when your lamp suddenly expires in the socket, and leaves you in total darkness.","Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...",1607,aligned,293681,294278,260484,260923,"Mais dans vos recherches, vous touchez par hasard et sans l'avoir apercu un ressort secret, qui vous fait decouvrir un compartiment interieur qui renferme un rouleau de papiers compose de plusieurs cahiers manuscrits. Vous le saisissez et vous retournez precipitamment dans votre chambre avec ce precieux tresor. Avide de savoir ce qu'il renferme vous cherchez a dechiffrer une ecriture a peine lisible. Vous parvenez a lire : oh ! qui que tu sois, dans les mains de qui tomberont ces Memoires de la malheureuse Mathilde... Ici votre lampe expire et vous laisse dans les plus profondes tenebres...
","At last, however, by touching a secret
spring, an inner compartment will open a roll of paper appears you
seize it it contains many sheets of manuscript you hasten with the
precious treasure into your own chamber, but scarcely have you been
able to decipher  Oh! Thou whomsoever thou mayst be, into whose hands
these memoirs of the wretched Matilda may fall  when your lamp suddenly
expires in the socket, and leaves you in total darkness.""","['tu', 'vous']","[('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235)]","(('tu', 294121, 294123), ('vous', 293707, 293711), ('vous', 293777, 293781), ('vous', 293899, 293903), ('vous', 293920, 293924), ('vous', 294028, 294032), ('vous', 294085, 294089), ('vous', 294231, 294235))",vous,293707.0,293711.0
